INTERVAL_END,x_1098__1056_,x_1058__1059_,x_1057__1056_,x_1017__1007_,x_1115__1015_,x_1015__1115_,x_1103__1061_,x_1135__1231_,x_1260__1261_
19/05/2017 10:00:00 AM,212.565,105.17,90.365,187.965,49.1225,42.1425,108.755,26.2325,556.86
19/05/2017 11:00:00 AM,309.6475,108.285,82.6,191.7125,47.7725,42.1575,128.095,24.5825,412.055
19/05/2017 12:00:00 PM,413.24,112.145,96.0525,190.5325,48.4275,43.27,132.2125,25.595,404.535
19/05/2017 01:00:00 PM,373.4675,126.795,90.655,186.05,48.1175,42.79,136.95,24.565,513.6475
19/05/2017 02:00:00 PM,299.765,166.7575,118.9875,189.1425,47.9975,51.15,173.06,26.0475,385.1575
19/05/2017 03:00:00 PM,330.645,264.585,115.4975,190.3925,48.775,68.6925,190.425,25.7725,469.9925
19/05/2017 04:00:00 PM,260.065,289.57,120.95,187.915,48.3725,75.105,145.78,65.19,631.52
19/05/2017 05:00:00 PM,175.6225,96.9925,116.675,185.27,48.245,61.2425,195.4425,111.605,626.9475
19/05/2017 06:00:00 PM,155.0625,85.5625,104.6525,187.825,46.6375,45.7775,149.9175,33.015,876.5675
19/05/2017 07:00:00 PM,133.235,97.02,74.995,184.5,46.865,42.51,77.83,24.8625,363.266666666667
19/05/2017 08:00:00 PM,134.2175,106.855,59.14,194.645,46.94,41.525,93.1175,24.1625,381.375
19/05/2017 09:00:00 PM,119.325,90.8125,65.895,197.075,46.1925,40.8525,90.8525,24.375,355.335
19/05/2017 10:00:00 PM,117.57,99.805,61.15,183.325,46.0925,40.7575,62.0125,24.1325,346.5
19/05/2017 11:00:00 PM,122.7225,82.995,74.7075,182.4,47.8725,41.5425,78.7625,23.56,NaN
20/05/2017 12:00:00 AM,114.2625,74.055,65.1175,181.4,45.5925,40.09,NaN,23.2375,NaN
20/05/2017 01:00:00 AM,112.67,73.3775,58.8333333333333,185.165,46.9966666666667,41.2175,54.7,22.23,NaN
20/05/2017 02:00:00 AM,105.37,66.8675,60.425,189.2,48.2225,40.105,62,21.1066666666667,NaN
20/05/2017 03:00:00 AM,103.2925,64.36,66.5,184,46.125,41.33,64,22.855,NaN
20/05/2017 04:00:00 AM,104.976666666667,73.03,61.43,179.9,46.29,41.945,64,22.37,347.25
20/05/2017 05:00:00 AM,100.46,84.89,62.07,181.52,45.535,41.725,57.785,21.9525,463.435
20/05/2017 06:00:00 AM,114.6775,80.44,63.4475,180.2475,45.7625,40.605,53.9575,22.065,352.5875
20/05/2017 07:00:00 AM,114.6925,105.3925,65.9875,180.23,46.865,41.085,78.7475,21.6975,378.785
20/05/2017 08:00:00 AM,119.6525,87.3925,74.77,182.1125,46.74,41.2975,68.0225,22.66,377.51
20/05/2017 09:00:00 AM,144.9975,97.8825,81.0925,184.18,46.755,41.9825,89.4275,22.7075,418.8475
20/05/2017 10:00:00 AM,233.5575,98.5025,87.2375,185.87,46.94,42.6775,123.4125,22.755,445.0375
20/05/2017 11:00:00 AM,394.3325,102.1125,97.83,184.5675,46.8775,42.6275,120.26,22.3475,434.7575
20/05/2017 12:00:00 PM,433.1025,109.6375,104.955,182.15,46.9975,42.4575,97.5225,23.2175,393.965
20/05/2017 01:00:00 PM,380.055,102.5,92.34,184.045,46.805,42.1625,138.065,23.6875,434.23
20/05/2017 02:00:00 PM,237.5825,103.425,92.9175,182.63,46.7425,42.6325,133.97,23.415,556.13
20/05/2017 03:00:00 PM,189.2275,102.8225,90.3325,183.385,47.36,41.66,121.2975,23.6425,442.435
20/05/2017 04:00:00 PM,148.245,93.8975,102.9575,185.7525,47.145,41.5275,119.9325,23.345,366.29
20/05/2017 05:00:00 PM,143.5325,86.9275,131.705,189.49,47.5425,42.165,104.7825,24.88,374.073333333333
20/05/2017 06:00:00 PM,114.72,89.765,90.1125,183.795,46.57,41.96,104.04,25.9725,379.4625
20/05/2017 07:00:00 PM,137.6975,97.11,69.28,186.115,46.11,41.3425,93.405,23.5925,386.67
20/05/2017 08:00:00 PM,136.855,89.32,63.64,179.76,46.85,40.9875,70.4375,23.59,357.8
20/05/2017 09:00:00 PM,121.0075,91.5925,59.3225,181.335,46.2675,41.5575,76.45,23.46,3698
20/05/2017 10:00:00 PM,120.7875,88.0175,71.78,181.615,45.3475,41.0275,75.0925,23.5925,392.67
20/05/2017 11:00:00 PM,125.19,77.775,75.8075,178.85,46.5175,41.64,73.3933333333333,24.2,2276.25
21/05/2017 12:00:00 AM,117.7075,70.8425,66.8,NaN,45.2275,41.725,NaN,25.1725,NaN
21/05/2017 01:00:00 AM,111.105,73.1625,58.7,NaN,45.9,41.5025,61.665,24.9125,382.17
21/05/2017 02:00:00 AM,109.55,75.3875,60.8633333333333,NaN,NaN,39.7575,58.915,24.975,NaN
21/05/2017 03:00:00 AM,108.975,70.2375,62.5766666666667,NaN,47.7366666666667,40.17,58.585,23.355,NaN
21/05/2017 04:00:00 AM,103.1425,75.2025,53.6666666666667,180.815,46.8525,42.22,62.75,24.0933333333333,339.67
21/05/2017 05:00:00 AM,108.2925,69.58,66.295,184.466666666667,45.645,39.975,66.5566666666667,22.255,NaN
21/05/2017 06:00:00 AM,116.23,80.7175,71.7325,180.5925,46.605,40.6275,59.1125,23.005,342
21/05/2017 07:00:00 AM,103.3025,80.5725,59.3825,178.29,46.155,40.615,80.7,23.77,365.17
21/05/2017 08:00:00 AM,108.4925,85.4575,73.175,182.34,46.34,40.505,82.95,24.06,369.975
21/05/2017 09:00:00 AM,124.3675,83.55,74.875,181.5775,46.88,41.4775,70.0125,23.085,386.8175
21/05/2017 10:00:00 AM,136.255,86.3775,76.1475,194.745,47.3975,42.19,88.7125,23.31,377.62
21/05/2017 11:00:00 AM,195.34,85.36,76.4175,182.27,47.1475,42.5675,108.8825,24.385,404.6875
21/05/2017 12:00:00 PM,309.5375,85.7375,76.5975,181.4375,47.3725,41.975,146.875,24.25,377.375
21/05/2017 01:00:00 PM,209.21,94.47,77.3725,183.2975,46.9975,42.2225,109.055,23.845,407.0825
21/05/2017 02:00:00 PM,183.7575,94.3175,83.855,183.0025,47.1625,42.615,112.7275,114.995,396.95
21/05/2017 03:00:00 PM,144.215,98.36,79.465,385.4775,132.6475,43.59,106.725,23.375,366.725
21/05/2017 04:00:00 PM,146.8625,87.4625,105.9225,227.9125,50.5375,42.445,110.67,23.92,411.883333333333
21/05/2017 05:00:00 PM,125.5875,78.46,87.4075,185.8825,47.425,42.19,89.3275,24.515,375.6125
21/05/2017 06:00:00 PM,117.8425,75.6525,79.1975,183.985,46.455,41.5425,91.1075,25.3825,372.895
21/05/2017 07:00:00 PM,129.895,101.565,63.4625,182.45,46.1275,41.3375,88.2975,24.7025,367.415
21/05/2017 08:00:00 PM,144.6825,91.215,65.475,184.5525,46.1875,40.7025,76.9825,31.715,371.33
21/05/2017 09:00:00 PM,143.5575,88.49,61.1925,184.185,46.0025,41.7375,73.34,35.6525,399.83
21/05/2017 10:00:00 PM,155.5825,93.7375,71.975,192.57,46.7625,40.9525,62.5,34.0025,381.43
21/05/2017 11:00:00 PM,137.945,91.695,72.45,187.416666666667,46.6525,41.66,62.33,31.775,368.75
22/05/2017 12:00:00 AM,130.9775,78.1966666666667,62.1675,197,44.8625,41.4625,NaN,32.7525,NaN
22/05/2017 01:00:00 AM,138.5,124.026666666667,56.965,214.375,48.2375,38.125,53,31.5533333333333,NaN
22/05/2017 02:00:00 AM,153.25,93.1666666666667,45.75,181.425,46.9033333333333,41,NaN,37,NaN
22/05/2017 03:00:00 AM,122.4825,79.8125,57.0333333333333,183.923333333333,46.2575,41.7325,59.25,22.6,356.33
22/05/2017 04:00:00 AM,127.5,78.1125,54.99,178.9575,46.54,39.9725,58.335,21.255,345.483333333333
22/05/2017 05:00:00 AM,114.7,74.295,63.99,251.295,55.925,41.8525,69.5675,21.715,550.465
22/05/2017 06:00:00 AM,135.9875,100.7225,62.1275,244.645,102.4625,41.6875,96.7525,25.845,1004.2475
22/05/2017 07:00:00 AM,176.9125,104.6125,167.195,280.3225,117.865,42.3675,71.0875,47.405,1449.15
22/05/2017 08:00:00 AM,206.455,105.625,195.1625,252.0475,72.9375,42.64,75.5025,64.4575,1477.38
22/05/2017 09:00:00 AM,176.2125,107.1275,109.8725,184.4975,47.8925,41.5775,68.7425,43.39,1034.0475
22/05/2017 10:00:00 AM,132.4525,95.7675,86.4225,186.2775,46.88,41.7475,77.375,24.4275,991.67
22/05/2017 11:00:00 AM,168.9625,92.2575,80.635,191.4275,46.8025,41.35,81.56,24.22,415.3175
22/05/2017 12:00:00 PM,177.425,99.3025,84.4675,185.475,46.76,40.8775,102.2775,23.98,368.615
22/05/2017 01:00:00 PM,167.7175,101.04,83.85,183.82,46.89,41.9675,110.35,24.3625,380.23
22/05/2017 02:00:00 PM,154.075,84.2425,111.8875,184.805,47.2575,41.59,95.51,23.8475,392.6025
22/05/2017 03:00:00 PM,185.915,112.5675,115.4525,182.915,46.7575,42.4575,131.725,24.7375,388.8075
22/05/2017 04:00:00 PM,297.1725,95.545,117.715,186.905,47.56,44.02,122.245,25.3675,397.5525
22/05/2017 05:00:00 PM,224.7975,88.69,120.3875,185.8125,47.1675,45.835,191.855,78.3825,392.83
22/05/2017 06:00:00 PM,260.26,87.8925,96.075,185.435,46.665,43.0525,115.735,100.94,364.37
22/05/2017 07:00:00 PM,130.65,107.76,70.1125,183.4425,46.3425,41.59,87.6675,24.19,358.43
22/05/2017 08:00:00 PM,132.11,112.195,67.2233333333333,184.0575,46.4425,40.0275,88.485,44.9975,374.25
22/05/2017 09:00:00 PM,124.045,100.7025,61.885,186.845,47.1175,40.345,74.3075,41.2625,363.67
22/05/2017 10:00:00 PM,108.0075,92.4275,74.6325,183.996666666667,46.9575,39.4875,66.7125,36.4825,364.943333333333
22/05/2017 11:00:00 PM,122.65,93.3375,69.4233333333333,192.576666666667,47.455,40.96,57.45,36.0275,NaN
23/05/2017 12:00:00 AM,106.7375,93.5,61.56,182.165,45.5166666666667,39.875,NaN,33.875,NaN
23/05/2017 01:00:00 AM,112.833333333333,102.82,64,183,44.8125,41.1575,NaN,39.8,NaN
23/05/2017 02:00:00 AM,114.48,111.085,49.33,196.335,46.3425,43,47.67,NaN,354.67
23/05/2017 03:00:00 AM,130.725,106.865,50.35,176.445,46.995,39.8075,80.25,35.5475,347
23/05/2017 04:00:00 AM,115.265,116.19,54.275,178.9575,45.9575,40.4775,63.17,23.8925,347.015
23/05/2017 05:00:00 AM,99.87,73.645,63.57,187.5875,71.065,41.4125,71.5325,22.9475,494.1375
23/05/2017 06:00:00 AM,132.405,99.36,72.6575,411.9375,146.5725,42.5375,83.7325,74.1825,678.6175
23/05/2017 07:00:00 AM,167.825,100.815,160.9575,351.3075,144.1825,42.98,83.5875,54.9975,847.48
23/05/2017 08:00:00 AM,196.1075,104.655,208.31,203.4575,86.81,42.36,80.365,62.245,585.2425
23/05/2017 09:00:00 AM,172.0775,102.87,72.0975,188.22,48.04,41.07,75.69,47.7975,423.8125
23/05/2017 10:00:00 AM,137.5125,98.045,99.1575,186.665,47.275,41.5275,93.96,24.1325,407.9025
23/05/2017 11:00:00 AM,166.5325,103.145,85.1625,186.685,47.06,42.31,103.6875,23.925,398.79
23/05/2017 12:00:00 PM,197.9475,102.75,92.4925,184.9275,47.135,41.885,83.355,23.6275,369.28
23/05/2017 01:00:00 PM,197.515,95.23,85.5175,184.8475,46.9575,40.6375,96.385,23.7975,429.11
23/05/2017 02:00:00 PM,152.3625,85.0525,124.4425,183.2825,46.4525,41.265,113.24,24.1325,374.31
23/05/2017 03:00:00 PM,276.9025,131.4125,117.305,184.915,47.3575,42.315,136.09,24.4525,386.8025
23/05/2017 04:00:00 PM,393.4025,268.24,116.1475,186.5175,48.9125,68.2675,121.94,49.5925,408.4175
23/05/2017 05:00:00 PM,339.1175,273.1825,112.435,189.295,49.4025,92.8125,156.1275,158.335,882.4775
23/05/2017 06:00:00 PM,213.1925,118.0625,115.6125,188.1875,48.5075,68.37,141.17,107.13,616.1675
23/05/2017 07:00:00 PM,141.4675,102.23,73.9525,185.4875,46.6325,40.7775,75.9325,26.18,355.333333333333
23/05/2017 08:00:00 PM,129.53,103.245,70.6,185.4675,48.21,41.66,95.475,48.9025,1793.375
23/05/2017 09:00:00 PM,153.19,107.045,64.2625,184.325,45.62,41.3425,83.4375,69.5525,352
23/05/2017 10:00:00 PM,129.595,101.78,67.99,197.8325,46.17,40.8675,76.03,36.1475,356.67
23/05/2017 11:00:00 PM,123.355,114.76,77.1425,188.176666666667,45.4225,40.1225,70.67,35.2075,NaN
24/05/2017 12:00:00 AM,124.626666666667,99.82,69.6433333333333,193.33,46.7,39.6075,NaN,31.415,NaN
24/05/2017 01:00:00 AM,118.01,93.2425,62.71,NaN,47.1,41.4125,61.6,26.14,NaN
24/05/2017 02:00:00 AM,109.33,88.2,54.7833333333333,178.17,45.3833333333333,39.89,NaN,NaN,NaN
24/05/2017 03:00:00 AM,124.4,104.2,51.94,183.02,46.6525,40.3525,57.21,23.92,354.25
24/05/2017 04:00:00 AM,125.255,77.2775,58.985,181.02,46.23,40.4025,63.8366666666667,22.345,369.23
24/05/2017 05:00:00 AM,109.9875,94.9875,70.9025,211.05,60.24,40.5725,79.9175,22.7875,516.9275
24/05/2017 06:00:00 AM,148.67,100.035,66.11,384.8825,104.82,41.6,93.9025,31.295,1061.335
24/05/2017 07:00:00 AM,193.77,93.78,159.15,187.1525,115.6975,42.04,69.695,52.37,1464.6875
24/05/2017 08:00:00 AM,211.6325,93.825,183.89,186.865,76.86,42.14,72.27,63.77,1038.7775
24/05/2017 09:00:00 AM,199.465,89.535,65.5425,187.845,48.1375,41.8675,80.2475,39.495,431.8175
24/05/2017 10:00:00 AM,169.4125,104.5225,89.615,187.905,47.5975,41.97,88.315,24.1975,390.7825
24/05/2017 11:00:00 AM,167.6225,99.4075,89.225,185.915,47.71,41.2375,100.765,24.3625,391.43
24/05/2017 12:00:00 PM,204.2425,98.215,82.0175,183.61,46.9275,41.54,88.0425,24.015,379
24/05/2017 01:00:00 PM,269.4375,105.935,89.505,189.27,46.4025,42.015,109.4825,23.5175,376.79
24/05/2017 02:00:00 PM,188.7525,100.05,114.17,183.6625,47.235,42.275,119.82,23.735,371.3925
24/05/2017 03:00:00 PM,327.74,198.58,116.425,182.1575,46.9425,42.95,148.085,24.1725,371.2225
24/05/2017 04:00:00 PM,357.63,263.7475,116.825,188.88,47.0625,43.9875,119.2675,45.4025,457.6075
24/05/2017 05:00:00 PM,308.8775,243.335,118.1125,185.0725,47.265,43.105,219.2475,73.355,776.935
24/05/2017 06:00:00 PM,227.425,128.9425,105.995,185.37,46.0125,44.0775,128.845,26.795,408.015
24/05/2017 07:00:00 PM,142.705,104.8725,71.55,183.87,45.99,41.755,75.695,24.74,371.125
24/05/2017 08:00:00 PM,148.7075,102.0425,67.135,185.625,47.5175,40.57,85.85,34.4425,351.25
24/05/2017 09:00:00 PM,114.8825,93.96,64.5675,189.585,46.2225,40.45,80.9025,34.5025,372
24/05/2017 10:00:00 PM,109.4125,85.745,66.7325,183.9075,45.9725,41.3125,77.6533333333333,33.655,373.083333333333
24/05/2017 11:00:00 PM,114.585,83.885,83.0275,185.4425,45.6075,42.17,66.17,31.465,407.585
25/05/2017 12:00:00 AM,111.825,73.67,83.12,186.69,45.625,42.2025,53,30.03,428.25
25/05/2017 01:00:00 AM,98.33,68.9225,59.33,178.67,44.0125,42.9825,NaN,27.335,NaN
25/05/2017 02:00:00 AM,113.0825,80.43,55.07,186.5,45.9066666666667,39.835,NaN,23.83,NaN
25/05/2017 03:00:00 AM,116.5,73.6666666666667,58.2325,180.75,46.92,41.9075,NaN,22.125,1431
25/05/2017 04:00:00 AM,112.546666666667,79.42,69.115,181.795,46.3075,41.815,61.4433333333333,22.9975,343.583333333333
25/05/2017 05:00:00 AM,91.4475,79.805,66.7525,214.13,52.745,41.1,71.1675,23.3425,579.1375
25/05/2017 06:00:00 AM,135.085,96.63,68.68,203.3875,92.1125,42.055,88.86,37.7475,898.77
25/05/2017 07:00:00 AM,174.585,103.935,192.5025,186.09,60.89,41.205,73.4475,55.3275,1025.41
25/05/2017 08:00:00 AM,203.015,100.37,188.915,185.98,52.34,41.7525,69.52,55.0675,840.5475
25/05/2017 09:00:00 AM,174.8675,104.365,73.27,188.615,48.26,41.415,99.715,54.2475,432.3625
25/05/2017 10:00:00 AM,195.445,103.8925,89.395,188.115,47.605,41.575,98.12,24.7375,466.8875
25/05/2017 11:00:00 AM,185.9675,99.9625,93.4025,187.16,47.3425,41.6925,103.26,23.7025,389.34
25/05/2017 12:00:00 PM,207.43,93.915,95.25,186.34,46.9025,41.3375,82.075,24.1325,392.895
25/05/2017 01:00:00 PM,194.48,106.7875,60.8375,183.115,46.6525,42.05,100.8825,23.7875,659.805
25/05/2017 02:00:00 PM,238.675,95.4225,117.295,183.755,46.84,41.71,106.9975,24.3275,385.5475
25/05/2017 03:00:00 PM,384.305,166.2825,115.43,185.9875,47.3375,42.7425,185.95,24.3975,401.4725
25/05/2017 04:00:00 PM,351.6125,222.3175,114.74,185.75,47.175,46.0825,130.1425,149.4825,692.725
25/05/2017 05:00:00 PM,313.4125,132.1675,113.7375,185.185,47.1775,53.7025,155.1125,230.085,980.9125
25/05/2017 06:00:00 PM,269.95,97.5875,102.6625,187.955,46.77,46.48,136.9225,175.1325,611.89
25/05/2017 07:00:00 PM,161.675,104.035,75.855,184.1775,46.8375,40.965,74.4825,33.8425,368.575
25/05/2017 08:00:00 PM,108.805,107.8525,78.545,180.6875,52.85,41.9525,92.0375,42.805,395.465
25/05/2017 09:00:00 PM,105.9275,84.36,70.0925,195.53,56.7225,41.2225,83.975,40.0875,411.625
25/05/2017 10:00:00 PM,116.06,79.5225,67.355,184.92,50.775,40.495,78.2175,36.78,385.665
25/05/2017 11:00:00 PM,110.7625,75.52,70.535,184.5325,46.125,40.8925,66.825,35.365,408.67
26/05/2017 12:00:00 AM,109.175,71.73,64,NaN,45.7,39.975,53.75,31.525,NaN
26/05/2017 01:00:00 AM,104.2225,72.725,63.4875,188.666666666667,46.67,41.7275,67.67,36.1166666666667,NaN
26/05/2017 02:00:00 AM,105.105,70.69,51.1666666666667,183.71,44.4625,38.9175,NaN,32.5,NaN
26/05/2017 03:00:00 AM,96.64,75.5175,53.9425,183.0225,45.94,41.9025,59.3633333333333,28.9575,350.25
26/05/2017 04:00:00 AM,100.1625,74.12,59.1175,180.43,46.35,40.4675,54.845,21.9825,410.48
26/05/2017 05:00:00 AM,94.6075,76.5175,65.0825,187.95,48.9525,40.7625,73.2225,22.23,465.635
26/05/2017 06:00:00 AM,136.6125,96.9375,63.5425,186.3475,48.6425,40.59,89.95,24.5825,573.24
26/05/2017 07:00:00 AM,173.57,95.5075,111.3125,184.9825,48.67,41.58,70.395,42.7525,413.7525
26/05/2017 08:00:00 AM,207.5,103.8425,135.2075,185.7725,48.755,41.53,76.12,69.34,391.655
26/05/2017 09:00:00 AM,183.3525,100.005,59.255,188.06,47.6175,41.8725,88.9625,43.6825,401.4525
26/05/2017 10:00:00 AM,188.2125,111.005,85.3625,186.67,47.7725,41.71,93.5175,24.32,400.515
26/05/2017 11:00:00 AM,202.53,105.195,83.83,187.0625,46.99,42.3075,107.4675,23.6925,373.835
26/05/2017 12:00:00 PM,352.005,101.765,91.38,186.2175,46.78,41.9475,113.1475,24.1675,373.28
26/05/2017 01:00:00 PM,531.0925,104.445,86.5275,183.2525,47.29,42.99,114.195,23.9825,392.3625
26/05/2017 02:00:00 PM,423.88,125.2225,116.2725,185.41,47.37,56.565,146.425,24.815,391.9625
26/05/2017 03:00:00 PM,359.0325,306.0375,122.1875,183.335,51.2525,71.05,160.115,25.18,401.86
26/05/2017 04:00:00 PM,348.955,366.23,119.9875,185.91,47.0975,65.4825,130.5725,53.5775,579.6925
26/05/2017 05:00:00 PM,270.555,363.435,115.09,187.4675,47.455,66.1075,124.14,252.225,968.8075
26/05/2017 06:00:00 PM,178.1325,187.0425,104.3875,187.07,46.54,57.585,148.65,149,668.45
26/05/2017 07:00:00 PM,133.31,96.395,78.76,185.2175,46.2375,52.8675,91.37,59.205,347.79
26/05/2017 08:00:00 PM,126.6175,100.6575,69.355,181.4375,46.6225,41.59,95.755,24.48,350.58
26/05/2017 09:00:00 PM,136.2175,96.2775,66.7325,183.0525,46.0625,41.0975,80.93,24.2775,NaN
26/05/2017 10:00:00 PM,139.675,96.5075,66.895,181.2625,46.0975,41.635,77.4575,24.4625,350
26/05/2017 11:00:00 PM,122.105,85.735,71.8975,176.875,46.065,41.32,73.5775,22.14,346.33
27/05/2017 12:00:00 AM,119.235,86.05,72.6275,193.29,45.8875,40.8975,69.8033333333333,23.4275,NaN
27/05/2017 01:00:00 AM,108.66,90.9075,71.9033333333333,219.5,46.59,41.4625,75.33,25.6775,367
27/05/2017 02:00:00 AM,101.775,99.5675,65.8025,NaN,48.29,41.11,57.54,24.44,NaN
27/05/2017 03:00:00 AM,113.035,90.25,61.7566666666667,183.33,44.0533333333333,40.7825,58.835,23.1233333333333,NaN
27/05/2017 04:00:00 AM,91.9175,73.545,56.8833333333333,180.995,45.67,40.5566666666667,60,22.02,NaN
27/05/2017 05:00:00 AM,100.34,74.8325,62.7675,177.44,45.8075,41.9225,62.87,22.7025,346.473333333333
27/05/2017 06:00:00 AM,106.0425,82.8675,59.1675,180.1275,46.0725,40.6675,66.755,22.09,354.2925
27/05/2017 07:00:00 AM,125,89.805,65.9125,180.975,46.3025,40.81,89.7675,23.165,369.443333333333
27/05/2017 08:00:00 AM,111.9725,96.955,74.5975,182.3825,46.9275,41.565,69.08,24.16,374.4275
27/05/2017 09:00:00 AM,166.67,102.67,80.6725,182.8325,47.215,42.19,92.6325,24.61,393.835
27/05/2017 10:00:00 AM,389.6,101.745,102.66,184.795,47.195,42.84,118.7825,23.805,420.9125
27/05/2017 11:00:00 AM,435.8775,102.595,94.5425,183.14,47.5025,42.775,107.9325,23.9725,452.6375
27/05/2017 12:00:00 PM,426.445,106.5325,101.9725,185.6575,46.95,81.1325,97.22,27.7375,385.4125
27/05/2017 01:00:00 PM,311.3125,97.1575,86.6425,183.18,46.85,69.72,135.525,24.41,412.39
27/05/2017 02:00:00 PM,328.915,97.3725,84.35,183.7575,46.86,41.9025,137.195,24.365,410.0075
27/05/2017 03:00:00 PM,204.735,100.1,95.4425,181.7525,46.805,42.14,115.825,24.2575,405.775
27/05/2017 04:00:00 PM,147.6525,106.915,88.275,186.3525,47.665,42.335,130.13,24.8725,635.7375
27/05/2017 05:00:00 PM,150.425,94.855,107.15,187.9325,47.5075,42.205,116.1475,26.46,669.0425
27/05/2017 06:00:00 PM,108.6675,84.9875,75.955,186.6925,46.5,41.515,70.9775,28.7075,1966.3275
27/05/2017 07:00:00 PM,140.3325,96.98,68.5575,182.96,46.305,40.9875,83.5775,24.6175,904.415
27/05/2017 08:00:00 PM,129.005,100.055,65.585,188.3575,45.745,42.84,80.9225,24.34,363.21
27/05/2017 09:00:00 PM,121,99.7025,63.21,181.8625,45.5125,42.65,70.8425,24.255,362.9
27/05/2017 10:00:00 PM,106.8525,102.04,66.8275,183.11,46.7075,42.1875,61.48,23.495,352.585
27/05/2017 11:00:00 PM,109.025,96.185,66.1975,184.52,47.3575,41.775,81.5425,23.635,1461.925
28/05/2017 12:00:00 AM,126.8525,71.57,75.5433333333333,191.86,47.005,40.32,65.9,24.45,NaN
28/05/2017 01:00:00 AM,118.58,66.9575,66.975,183.583333333333,47.2075,40.11,57.25,24.1575,NaN
28/05/2017 02:00:00 AM,105.655,68.5675,55.815,193.75,45.615,41.6875,53.135,22.6325,NaN
28/05/2017 03:00:00 AM,110.84,70.46,54.3333333333333,186.723333333333,47.185,41.2366666666667,51.625,22.3275,NaN
28/05/2017 04:00:00 AM,104.75,75.0025,64.1566666666667,177,46.5225,40.4925,60,21.1775,NaN
28/05/2017 05:00:00 AM,106.0575,68.96,61.39,185.4125,46.145,40.585,74.67,22.9375,NaN
28/05/2017 06:00:00 AM,107.1375,71.89,70.56,179.1625,45.09,41.1725,82.025,22.555,343.6
28/05/2017 07:00:00 AM,116.235,87.985,78.51,186.89,45.4525,40.2525,73.9275,22.4275,342.49
28/05/2017 08:00:00 AM,106.775,73.3475,76.965,182.8625,46.7975,40.89,80.075,23.5975,390.375
28/05/2017 09:00:00 AM,133.81,96.63,79.7375,181.7875,47.18,41.8525,69.0125,23.8125,387.5475
28/05/2017 10:00:00 AM,143.695,92.3825,75.7325,187.53,46.7025,42.665,79.665,24.77,387.9575
28/05/2017 11:00:00 AM,178.7025,89.57,87.555,184.3625,46.6925,42.26,119.0925,24.015,488.6425
28/05/2017 12:00:00 PM,188.745,88.03,89.6875,182.7125,46.94,42.46,201.285,24.5975,404.625
28/05/2017 01:00:00 PM,148.8475,79.5875,103.8825,184.1575,47.6175,41.825,303.7425,23.7175,402.2425
28/05/2017 02:00:00 PM,192.5125,93.4225,86.5775,184.66,47.5125,42.685,134.6325,40.5075,363.675
28/05/2017 03:00:00 PM,162.225,88.335,104.45,188.4175,48.31,42.6825,125.6375,112.63,375.95
28/05/2017 04:00:00 PM,133.545,101.0875,103.5,207.2775,50.625,42.355,117.76,24.6475,626.06
28/05/2017 05:00:00 PM,117.085,91.945,88.55,208.79,50.0275,42.0775,71.1225,25.3,888.72
28/05/2017 06:00:00 PM,130.985,85.515,81.9625,189.2025,47.205,42.1275,100.405,25.5275,498.4725
28/05/2017 07:00:00 PM,130.8175,104.13,68.6175,195.99,46.7275,42.64,88.5475,24.7375,374.7725
28/05/2017 08:00:00 PM,123.425,107.685,64.36,181.815,45.7525,42.005,75.17,24.9525,381.915
28/05/2017 09:00:00 PM,108.735,94.81,62.5075,238,45.4725,42.0375,78.4975,24.665,378.165
28/05/2017 10:00:00 PM,120.5625,84.8725,72.72,242.345,45.7175,41.15,76.0975,24.4375,387.33
28/05/2017 11:00:00 PM,111.2875,98.6525,65.92,237.3425,47.6775,41.63,85.5,22.035,372.25
29/05/2017 12:00:00 AM,102.53,93.68,61.3066666666667,218,45.815,41.6025,67.75,25.75,394.75
29/05/2017 01:00:00 AM,103.835,79.32,50.71,242.5,45.0025,39.86,54.33,25,NaN
29/05/2017 02:00:00 AM,125.6,83.9433333333333,67.085,207.756666666667,46.3866666666667,39.8633333333333,NaN,23.3866666666667,NaN
29/05/2017 03:00:00 AM,107.79,80.2333333333333,51.2675,190.1525,44.85,40.5225,54.125,23.71,379
29/05/2017 04:00:00 AM,96.7275,68.325,62.0575,178.8025,45.265,41.325,55.05,22.1025,353.046666666667
29/05/2017 05:00:00 AM,96.8066666666667,81.0075,63.6375,294.3075,92.4,42.6975,71.935,22.59,443.305
29/05/2017 06:00:00 AM,132.1025,100.105,60.0375,1068.38,177.055,42.46,81.65,35.1175,560.985
29/05/2017 07:00:00 AM,175.8625,91.165,157.63,514.65,139.8525,43.4775,72.6975,58.26,770.6025
29/05/2017 08:00:00 AM,195.375,95.43,98.925,455.38,187.3075,43.8975,78.57,59.8025,661.5
29/05/2017 09:00:00 AM,168.845,97.38,69.7825,280.8075,84.43,44.2,67.805,38.9,402.9225
29/05/2017 10:00:00 AM,144.2675,105.285,80.465,185.5875,46.8775,42.335,72.6775,23.29,410.425
29/05/2017 11:00:00 AM,167.565,87.5675,80.5875,186.34,46.55,41.955,95.41,23.3125,398.73
29/05/2017 12:00:00 PM,172.58,96.365,86.1575,184.875,46.405,41.9375,101.0725,23.955,375.6775
29/05/2017 01:00:00 PM,173.52,97.09,100.12,185.555,46.88,42.0125,102.5475,23.6875,361.9975
29/05/2017 02:00:00 PM,149.52,80.4075,116.775,186.2025,46.7225,41.4,112.9525,23.875,368.2475
